SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,IMG_Hoechst,IMG_ERSyto,IMG_Ph_golgi,IMG_Mito,IMG_ERSytoBleed
P102785-L21-9,P102785,L21,9,L21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-L22-1,P102785,L22,1,L22_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-L22-2,P102785,L22,2,L22_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-L22-3,P102785,L22,3,L22_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-L22-4,P102785,L22,4,L22_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-L22-5,P102785,L22,5,L22_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-L22-6,P102785,L22,6,L22_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-L22-7,P102785,L22,7,L22_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-L22-8,P102785,L22,8,L22_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-L22-9,P102785,L22,9,L22_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L22_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L22_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,L22_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L22_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-L23-1,P102785,L23,1,L23_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L23_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L23_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,L23_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L23_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-L23-2,P102785,L23,2,L23_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L23_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L23_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,L23_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L23_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-L23-3,P102785,L23,3,L23_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L23_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L23_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,L23_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L23_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-L23-4,P102785,L23,4,L23_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L23_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L23_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,L23_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L23_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-L23-5,P102785,L23,5,L23_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L23_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L23_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,L23_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L23_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-L23-6,P102785,L23,6,L23_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L23_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L23_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,L23_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L23_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-L23-7,P102785,L23,7,L23_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L23_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L23_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,L23_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L23_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-L23-8,P102785,L23,8,L23_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L23_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L23_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,L23_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L23_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-L23-9,P102785,L23,9,L23_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L23_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L23_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,L23_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L23_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-L24-1,P102785,L24,1,L24_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L24_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L24_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,L24_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L24_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-L24-2,P102785,L24,2,L24_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L24_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L24_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,L24_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L24_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-L24-3,P102785,L24,3,L24_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L24_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L24_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,L24_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L24_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-L24-4,P102785,L24,4,L24_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L24_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L24_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,L24_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L24_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-L24-5,P102785,L24,5,L24_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L24_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L24_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,L24_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L24_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-L24-6,P102785,L24,6,L24_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L24_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L24_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,L24_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L24_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-L24-7,P102785,L24,7,L24_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L24_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L24_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,L24_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L24_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-L24-8,P102785,L24,8,L24_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L24_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L24_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,L24_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L24_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-L24-9,P102785,L24,9,L24_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L24_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L24_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,L24_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L24_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M02-1,P102785,M02,1,M02_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M02_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M02_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M02_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M02_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M02-2,P102785,M02,2,M02_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M02_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M02_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M02_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M02_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M02-3,P102785,M02,3,M02_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M02_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M02_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M02_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M02_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M02-4,P102785,M02,4,M02_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M02_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M02_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M02_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M02_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M02-5,P102785,M02,5,M02_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M02_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M02_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M02_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M02_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-M02-6,P102785,M02,6,M02_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,M02_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,M02_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,M02_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,M02_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-M02-7,P102785,M02,7,M02_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,M02_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,M02_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,M02_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,M02_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-M02-8,P102785,M02,8,M02_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,M02_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,M02_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,M02_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,M02_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-M02-9,P102785,M02,9,M02_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,M02_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,M02_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,M02_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,M02_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M04-1,P102785,M04,1,M04_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M04_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M04_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M04_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M04_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M04-2,P102785,M04,2,M04_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M04_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M04_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M04_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M04_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M04-3,P102785,M04,3,M04_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M04_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M04_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M04_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M04_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M04-4,P102785,M04,4,M04_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M04_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M04_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M04_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M04_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M04-5,P102785,M04,5,M04_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M04_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M04_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M04_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M04_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-M04-6,P102785,M04,6,M04_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,M04_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,M04_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,M04_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,M04_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-M04-7,P102785,M04,7,M04_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,M04_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,M04_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,M04_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,M04_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-M04-8,P102785,M04,8,M04_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,M04_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,M04_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,M04_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,M04_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-M04-9,P102785,M04,9,M04_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,M04_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,M04_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,M04_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,M04_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M06-1,P102785,M06,1,M06_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M06_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M06_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M06_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M06_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M06-2,P102785,M06,2,M06_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M06_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M06_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M06_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M06_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M06-3,P102785,M06,3,M06_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M06_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M06_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M06_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M06_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M06-4,P102785,M06,4,M06_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M06_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M06_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M06_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M06_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M06-5,P102785,M06,5,M06_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M06_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M06_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M06_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M06_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-M06-6,P102785,M06,6,M06_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,M06_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,M06_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,M06_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,M06_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-M06-7,P102785,M06,7,M06_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,M06_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,M06_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,M06_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,M06_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-M06-8,P102785,M06,8,M06_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,M06_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,M06_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,M06_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,M06_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-M06-9,P102785,M06,9,M06_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,M06_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,M06_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,M06_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,M06_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M07-1,P102785,M07,1,M07_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M07_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M07_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M07_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M07_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M07-2,P102785,M07,2,M07_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M07_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M07_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M07_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M07_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M07-3,P102785,M07,3,M07_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M07_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M07_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M07_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M07_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M07-4,P102785,M07,4,M07_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M07_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M07_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M07_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M07_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M07-5,P102785,M07,5,M07_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M07_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M07_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M07_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M07_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-M07-6,P102785,M07,6,M07_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,M07_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,M07_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,M07_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,M07_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-M07-7,P102785,M07,7,M07_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,M07_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,M07_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,M07_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,M07_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-M07-8,P102785,M07,8,M07_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,M07_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,M07_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,M07_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,M07_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-M07-9,P102785,M07,9,M07_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,M07_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,M07_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,M07_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,M07_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M08-1,P102785,M08,1,M08_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M08_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M08_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M08_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M08_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M08-2,P102785,M08,2,M08_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M08_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M08_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M08_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M08_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M08-3,P102785,M08,3,M08_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M08_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M08_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M08_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M08_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M08-4,P102785,M08,4,M08_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M08_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M08_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M08_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M08_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M08-5,P102785,M08,5,M08_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M08_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M08_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M08_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M08_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-M08-6,P102785,M08,6,M08_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,M08_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,M08_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,M08_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,M08_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-M08-7,P102785,M08,7,M08_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,M08_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,M08_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,M08_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,M08_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-M08-8,P102785,M08,8,M08_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,M08_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,M08_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,M08_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,M08_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-M08-9,P102785,M08,9,M08_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,M08_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,M08_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,M08_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,M08_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-M10-1,P102785,M10,1,M10_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,M10_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,M10_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,M10_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,M10_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-M10-2,P102785,M10,2,M10_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,M10_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,M10_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,M10_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,M10_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-M10-3,P102785,M10,3,M10_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,M10_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,M10_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,M10_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,M10_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-M10-4,P102785,M10,4,M10_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,M10_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,M10_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,M10_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,M10_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-M10-5,P102785,M10,5,M10_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,M10_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,M10_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,M10_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,M10_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
